bins,BQ_S1_,MTF_,BRF1_,RS_S9_,BR1_S2_,SIS_,QH2_S7_,QHS1_S13_,PG_S6_,CY_S3_,SL_S11_,BRS2_,CYS_S13_,RVF_,PLS_,RSS_,TC_S12_,QN_S8_,EPS_S14_,EP_S4_,SLS_,PFS_,QNS_,BRF2_,TCS_,PF_S5_,PBS_,FAS_S15_,BQS_,ETS_,ALL_READS,QHS2_,SI_S10_,BQF_,BRS1_,ESF9_,PGS_,ARS_
bin_122,0,0.016703395,0.005661772,0.077921329,0.027479867,0.009605253,0.001450148,0.00045399,1.05507016,0.008923656,0.023874574,0.004853384,0.0455586,0.021857337,0.348896491,0.034140121,0.040514355,0.428816282,0.015250242,0.028572617,0.004340091,0.80060054,1.053079164,0.045908659,0.010063509,0.337756906,0.00139159,0.006688722,1.835457369,0.007456211,1.107500388,0.010564262,0.02119387,0,0.001933846,0.041572705,21.66007763,0.088550054
bin_175,0.001581984,0.345787936,4.110303042,0.644842087,6.464701652,0.162187837,0.067390376,0.008223138,0.010880841,1.043466573,7.175323496,50.62877835,0.434534305,0.478688534,0.101138537,0.380686695,19.52185644,0.270805698,0.219151154,0.204512704,1.931722871,0.312711354,0.087850498,6.240449975,9.049040602,0.603600226,0.014784287,18.66489587,0.036626744,1.081467705,3.13343585,0.080175304,0.055079747,0.000826909,3.005142444,0.101493942,0.226009351,1.288856047
bin_329,0,0.014320251,0.010319445,0.009425007,0.019584818,0.005375926,0.890353359,47.34630684,0.073605734,0.024435765,0.038115493,0.005730865,0.523718487,0.003347963,0.039261388,0.005596796,0.044789132,0.025249784,0.012165352,0.010555355,0.003294446,0.013444197,0.006206301,0.011584445,0.014790917,0.028914483,0.024076601,0.012803789,0.001979671,0.028379177,4.749735592,0.532447329,0.074823699,0.000454708,0.000578211,0.219048755,0.008207765,0.022910696
bin_277,0.000119254,0.134319555,0.084842148,0.086942431,0.433903773,0.016018319,0.001489002,0.000101665,0.004671869,0.03664997,0.225043796,22.35916569,0.465098461,0.025134622,0.01184246,0.038336813,0.173744021,0.027347697,0.02885991,0.031846445,0.124949661,0.050750034,0.012570343,2.380152821,0.992337831,0.069227275,0.002490526,1.545783237,0.004610853,0.154005233,0.828851229,0.005135701,0.006236709,0,0.03168586,0.010282363,0.039343364,0.076766803
bin_291,0,0.230391655,0.147285492,0.031626455,0.140130078,0.006330106,0.001282012,0.000253951,0.001393882,0.01074335,0.461336364,0.129145022,0.006433974,0.011165709,1.498382438,0.01160642,0.008525149,0.007239863,0.006508652,0.013006237,34.27832383,0.009685446,0.006296105,2.018686173,0,0.012671336,0.004104191,0.041377831,0,0,0.498781646,0.007614493,0.002965222,0,0.025966519,0.004763232,0.010203974,0.053162882
bin_43,0,0.078787248,0.004835344,0.601037372,0.025222641,71.01534803,0.080144542,0.000598336,0.001456924,0.021271785,0.024833069,0.01245262,0.011723199,0.127719447,0.003666601,0.044124878,0.031992401,0.026989447,0.072111204,0.543972886,0.026427566,0.013518848,0.004528958,0.04125939,0.009051967,0.01993957,0.000817477,0.016387547,0.159901187,0.013121871,2.63921209,0.029411312,2.069324116,0,0.006578054,3.801882332,0.008932744,0.094146137
bin_349,0.000262553,0.106590794,0.020453814,0.458346394,0.021668101,0.174707313,0.002717385,0.001352769,0.618882145,0.005502076,0.069914071,0.062913759,0.061989129,0.024523946,0.011846805,0.060276996,0.044242323,0.061818177,0.040918743,0.078846261,0.148915183,0.087518342,0.021928808,0.044816198,0.018166473,0.214272928,0.000635277,0.087756211,0.962524446,0.062166793,0.60745286,0.003389207,0.024233928,0.000287646,0.011044531,0.038556455,11.94359987,0.332847352
bin_34,0,0.036505592,0.003385388,5.755080941,0.0109771,1.845956847,0.002702405,0.000144061,0.012443793,0.007495626,0.022054515,0.005987736,0.027939673,0.01163369,0.018461423,32.84929339,0.033468976,0.03826464,13.3885611,2.792425732,0.00401207,0.062695511,0.009599806,0.024597185,0.009176593,0.031418923,0.002979339,0.005305518,0.024589131,0.006596546,1.397471562,0.025404539,0.58124581,0,0.00260359,0.685114865,0.010308057,0.021469879
bin_189,0,0.014824804,0.008037737,0.046433355,0.014920783,0.010477548,7.50169874,0.003503827,0.007099519,0.002201052,0.025679008,0.003650872,0.030138348,0.011913273,0.121094459,0.029904303,0.039381589,0.061240517,0.019332703,0.026932528,0.001376326,0.0712568,0.047264889,0.016473328,0.010968298,0.044512548,0.001784378,0.001417994,0.003971081,0.008507325,1.177684251,23.18455304,0.046359081,0.003004883,0.000270884,0.058140542,0.0156896,0.069612121
bin_160,0,0.058859942,0.034283023,42.68253899,0.046504629,0.893579807,0.309721488,0.002713129,0.005977012,0.025310895,0.190428471,0.024971976,0.223506658,0.047142514,0.11094712,64.02530108,0.24016737,0.26420142,6.212107311,1.84176039,0.009012949,0.174286688,0.05356988,0.022336074,0.0331707,0.163846146,0.006239937,0.026505284,0.023472094,0.103819982,2.252223527,0.773220644,0.191387247,0,0.01243474,0.43158963,0.044904895,0.570214937
bin_145,0.000262946,0.265975908,0.224973942,0.678157115,0.410928213,0.258664341,0.005788668,0.01098892,0.758332357,0.129653684,1.00092569,0.096475218,1.792471578,0.338824204,0.077519818,0.368789084,1.036558383,2.165484318,0.304429633,0.395784944,0.018157528,0.400836103,0.404871925,0.229022655,0.099110744,1.045560611,0.083916384,0.037540429,3.166347371,0.61603243,1.778702077,0.045991728,0.328184125,0.001881401,0.027044403,0.617525941,33.38876852,3.41107826
bin_264,0.000651356,0.243486071,0.433612624,0.690707791,0.737219802,0.322430448,0.009282043,0.023457359,0.022180645,0.170992526,8.587943056,0.17820883,6.237619738,0.531234114,0.11027277,0.436063756,2.316924552,2.605107105,0.292525155,0.476293465,0.114137899,1.710815716,0.816016059,0.231666556,0.420038697,1.414317232,0.142406997,0.147887377,0.053035262,57.99996641,1.419848241,0.03624154,0.374145087,0.001541548,0.065570041,0.564984095,0.24391952,19.83144736
bin_255,0.000208394,0.076663321,0.130565969,0.190310046,0.12503523,0.060882306,0.007440089,0.002669379,0.035605149,0.07569665,0.392372484,0.024341452,0.321494615,0.245118604,0.061541711,0.094076914,0.979309929,2.12071856,0.061730987,0.128156577,0.009725613,78.97910807,0.432589723,0.131572528,0.152302559,11.43302428,0.019426604,0.029765245,0.011384853,0.09804445,1.266655999,0.027921963,0.567865518,0.000211791,0.006356558,0.722990688,0.108285584,1.314635757
bin_261,0.000547584,0.391208997,0.24520334,0.651851352,0.474052299,0.380600262,0.009190638,0.023646403,0.284201163,0.12588857,2.740061761,0.123778,2.243805736,0.337698312,0.054461182,0.394580223,2.534524352,1.955179404,0.238457594,0.246191101,0.019805371,1.690416012,0.450038898,0.201949854,0.532219346,1.433647961,0.070457076,0.068765407,3.079465236,0.715025559,1.806466315,0.034305936,0.304496888,0.001403939,0.035740549,0.501647419,33.08598848,6.027437292
bin_83,9.95E-05,0.037514033,0.023165619,0.133618014,0.051616531,0.072976232,0.001948574,0.003559295,0.338696862,0.020214896,0.27085381,0.034516573,0.588354849,0.067056851,0.010617722,0.081276727,0.151929356,0.22937224,0.060960969,0.05058861,0.018204099,0.155618495,0.093069951,0.028524853,0.04102004,0.283043848,0.009201142,0.04284354,4.058338793,0.158894206,1.902460656,0.007117561,0.034230481,0.00079731,0.00982534,0.078970045,41.57491502,1.336239588
bin_177,0,0.09553519,0.036355513,0.384348907,0.136375827,0.388767061,0.021190379,0.004970873,0.007929216,0.043527926,0.387747911,0.843164291,0.529916824,0.361767788,0.039356342,0.224975919,0.550590258,0.235208923,0.180315059,0.466084359,0.055202425,1.191541565,0.281578856,0.462922042,0.097682093,3.008930923,0.007216242,0.54072532,0.037994959,73.97687362,1.339411772,0.156741525,0.042397505,0.000141123,0.019713753,0.096377533,0.173388481,4.85234679
bin_148,0.000428842,2.784094336,0.884488462,0.734661526,1.24975558,0.165406138,0.006697347,0.020256468,0.014399372,0.111868479,2.57468825,4.06628174,213.4061594,0.309152642,0.198857077,0.442018905,0.873617285,1.250544083,0.371006029,0.258152334,2.386102272,0.516189113,0.619046504,0.397893476,0.133050681,0.587924135,0.055584179,0.801722857,0.036460505,2.334786731,4.227576844,0.025165195,0.125894459,0.001131596,0.512721766,0.25311902,0.24895014,19.14671035
bin_96,0,0.00669932,0.003675182,0.024064337,0.008546052,0.005291504,0.000815777,0.000301826,0.495431592,0.002926405,0.024314074,0.004033634,0.0195085,0.007426846,0.004633748,0.017633439,0.017454773,0.036090427,0.009522299,0.014251589,0.004854532,0.032691424,0.008009499,0.012807712,0.013102265,0.028883451,0.001655185,0.004677087,2.200665625,0.01379284,0.881600013,0.00328124,0.006719783,0,0.001435396,0.013635382,18.85556494,0.072316615
bin_225,0,0.012156682,0.006536495,0.010632322,0.008621556,0.001963938,0.000740594,0.000454638,0.011196745,0.003514587,0.00881283,0.000967953,0.018208416,0.007564473,10.9377062,0.005274659,0.094652776,3.388798577,0.002805948,0.014910137,0.001202392,0.195016811,39.40394114,0.012066802,0.005600475,0.066821627,0.000965313,0.00124139,0.059600552,0.007813747,1.970095024,0.014806231,0.010400562,0,0.001585747,0.021887584,0.005254925,0.047726855
bin_259,0,0.170276598,0.006113446,10.67042616,0.009595843,1.987040928,0.005480542,0.003216425,0.018666112,0.017500899,0.068295183,0.023089435,0.053414968,0.036047161,0.028227106,7.140359565,0.120239905,0.134464067,39.74231023,3.940813477,0.007299887,0.206044745,0.04315999,0.077939067,0.005453766,0.5178499,0.003706175,0.033381949,0.020592977,0.056535372,2.215189531,0.025118502,0.667883394,0,0.004861051,1.874660706,0.034470069,0.018050431
bin_312,0,0.03226833,0.013793799,0.175038943,0.027809029,0.027102452,0.002680909,0.001318181,0.673717002,0.017311718,0.118743785,0.019548461,0.08699425,0.036583494,0.004436001,0.084218079,0.07390483,0.10037141,0.063939933,0.079569603,0.014524059,0.191243831,0.034618937,0.039990971,0.026367275,0.39274674,0.009145069,0.019506765,1.609233673,0.086851216,0.993854327,0.009193326,0.022634497,0.000139656,0.007720806,0.032211524,21.02104185,0.229878673
bin_134,0.000286812,0.046577817,0.042699852,0.127804643,0.089515837,0.045495672,0.014807779,290.9664083,0.004458129,0.024842303,0.566061543,0.04028239,0.617595243,0.05142494,0.259637049,0.082422461,0.74933389,0.219454725,0.05140008,0.078519011,0.013949604,0.13901675,0.055758232,0.153203627,0.054646468,0.263474097,0.131760191,0.033708347,0.017219057,0.943169845,28.63797178,0.045017247,0.290696154,0.011001211,0.031964122,0.246733566,0.067217026,0.991039421
bin_335,0,0.004661601,0.007191168,5.010853735,0.005388581,1.415998421,0.0993612,6.59E-05,0.006407313,0.001920808,0.007557862,0.001461649,0.004702061,0.006857718,0.059505398,16.85910249,0.004436227,0.010020536,35.94327145,21.56985708,0.002074028,0.034092364,0.002612869,0.007641224,0.002251114,0.025896426,0.000177717,0.002330686,0.016692071,0.003839534,2.527732301,1.3987512,0.170636362,0,0,0.245799279,0.061590899,0.014607851
bin_10,0,0.04042827,0.019687658,0.074946085,0.05233229,0.01206348,0.001166602,0.000456127,0.008591684,0.009566403,0.087123428,0.003612401,0.445837574,0.047980697,5.478282829,0.029518447,0.116903606,2.783799339,0.013942878,0.023747589,0.00201977,0.28184203,27.29459686,0.018157815,0.00987749,0.461786124,0.012353637,0.004997572,0.044757422,0.01372274,1.365526198,0.016513758,0.036338228,0.000257384,0.003545763,0.05535621,0.028216155,0.088217725
bin_161,0,0.096477992,0.062625224,0.125034958,0.06482532,0.04879502,0.010796105,0.004525483,0.075228237,0.074158649,0.304278809,0.028331241,0.353648014,0.190863139,5.185054498,0.068496156,0.848579581,22.07327727,0.081236348,0.214796043,0.01250282,3.798415839,19.53665874,0.082136275,0.103642498,0.9393419,0.016814942,0.03360695,0.085461121,0.113439896,1.448253928,0.041376197,0.134937326,0,0.009193393,0.197019798,0.294344254,0.990235459
bin_82,0,0.018888214,0.015430773,10.51459199,0.035579009,0.040066547,0.001816621,0.000257402,0.004494036,0.005922756,0.021033049,0.003801088,0.022980711,0.022142283,0.041638536,19.92110259,0.028087576,0.061023837,6.039880438,0.821743968,0.003457659,0.903912612,0.035626714,0.222642535,0.006350042,0.119429556,0.002469186,0.004644447,0.060306108,0.009680712,0.825177352,0.012094168,0.164743021,0,0.001314763,0.256063494,0.020381156,0.017109029
bin_272,6.27E-05,0.061110272,0.046677663,0.22003604,0.087960042,0.095057495,0.00337297,0.004282604,0.010591597,0.051084012,0.531958622,0.03221477,0.513120787,0.094708912,9.877312562,0.153029939,0.314502562,1.403935181,0.095955906,0.186312326,0.008518424,0.687060003,43.82236166,0.043802545,0.043355891,0.464247549,0.013611043,0.026553675,0.099217613,0.330613451,2.202678713,0.041456191,0.057097877,0.001070963,0.018243601,0.113298349,0.153027424,1.589287692
bin_241,0,0.051724606,0.026906811,0.098483873,0.045568571,0.027363867,1.994114031,0.004194401,0.01773312,0.004608916,0.066757881,0.028374761,0.090603308,0.02117616,0.183918402,0.052623201,0.060323533,0.067896749,0.038821443,0.052666585,0.015712892,0.05626272,0.077063086,0.026214986,0.01978055,0.081975469,0.005841364,0.024336382,0.00771612,0.05768631,0.729065885,19.82847065,0.03100751,0.000194553,0.020377814,0.043588341,0.048237344,0.192551078
bin_392,0.003136148,0.742151941,0.417532276,0.042464517,0.637636676,0.008781653,0.001557827,0.003301671,0.002934847,0.080197225,15.61093046,0.538983497,48.21752203,0.013246362,1.704816195,0.017997756,0.038156931,0.044910414,0.01588697,0.011419365,34.76932352,0.021535479,0.020642007,0.043624723,0.091846427,0.04601224,0.006948171,17.97217642,0.012597593,0.062239237,2.147966776,0.002187185,0.003845331,0.000181285,0.610314904,0.016497257,0.056106834,0.615730472
bin_405,0.001784239,2.082710199,0.092695277,0.067331258,0.221550888,0.033064408,0.002662708,0.001246949,0.001280889,0.012972378,0.146739615,14.98246997,0.006895579,0.021280328,0.187906977,0.029091102,0.030173927,0.009181868,0.022930355,0.048666924,4.165318799,0.016818338,0.007152413,4.889741245,0.01024666,0.028706912,0.00121337,12.08733673,0.000505794,0.007917723,1.067977772,0.009518509,0.007023658,0,0.049693841,0.007680914,0.012968328,0.012768508
bin_132,0.000274681,1.722050203,1.533394562,0.36329465,0.451942368,0.181817055,0.013657572,0.004736793,0.067121127,0.154720456,0.716841756,0.041529808,0.6985526,1.280937021,0.067095553,0.173122152,1.40353527,2.385656548,0.13346294,0.26730479,0.011195633,0.961944552,0.469748424,31.17229934,0.17790981,1.054785138,0.039094481,0.031122008,0.018849748,0.181347083,0.892348298,0.034694643,4.686473656,0.004661176,0.019803208,5.84298776,0.16713462,3.020768064
bin_383,0,0.037695214,0.101072817,0.012885213,0.173780401,0.005564244,0.001442777,0.000259231,0.004718312,1.981218333,0.307881349,9.71211545,0.164713292,0.183129663,0.036609924,0.002893046,2.28438164,0.020359123,0.001076787,0.009276008,0.74888331,0.008695139,0.00817246,2.009373722,0.380841939,0.011096551,0,2.500647594,0.001546183,0.003404403,0.531155624,0.002601777,0.005961797,0,0.008365015,0.008433196,0.010374139,0.043827553
bin_281,0,0.023392265,0.007977991,30.41321134,0.012589124,1.243202154,0.003105653,0.003902779,0.004870502,0.003984218,0.056806945,0.010361701,0.061562274,0.021369455,0.044296028,17.30222846,0.021954169,0.057048735,6.276682389,2.305570494,0.010806524,0.044582144,0.014167013,0.024518657,0.004654447,0.060452733,0.004545614,0.014189594,0.0204377,0.05301967,1.160985031,0.013877537,0.05521315,0,0.004886509,0.092847241,0.021944831,0.213040858
bin_56,0,0.123312648,0.024021304,1.77760014,0.040390047,226.0878233,0.022951282,0.010544148,0.002624228,0.057069005,0.226271604,0.011224883,0.097992944,0.028666287,0.048992388,0.434366815,0.917945271,0.07682255,1.496209219,2.440328655,0.015134789,0.039334541,0.019160668,0.073868705,0.026780738,0.048923211,0.00818237,0.019580324,1.013747242,0.044305453,8.397781812,0.197745432,3.749538555,0.000162096,0.01397162,10.06673432,0.023004592,0.209694873
bin_128,0.009174815,2.501945612,0.003804967,0.012315561,0.012199458,0.004149532,0.00044132,0.000402903,0.00047125,0.046201506,45.74833904,0.019280529,0.080786906,0.019838352,1.523785775,0.005653333,0.031261315,0.007244495,0.002492931,0.007346714,35.55752622,0.010809274,0.003333633,0.012425816,0.006238132,0.012141477,0.000275096,20.69796736,0.005254713,0.012947442,1.721834974,0,0.004387672,0.000248869,0.006820809,0.004912151,0.004590778,0.082478296
bin_203,0,0.358498325,0.205667618,0.452097832,0.281668941,13.5557233,0.018411328,0.018089158,0.052835393,0.156130127,1.312065683,0.08727169,1.627958026,0.315903331,0.065015941,0.292119995,1.604512593,1.997552207,0.326199191,1.032993166,0.031893655,1.852512798,0.623128297,0.248699561,0.402921685,1.23268712,0.048288473,0.117600915,0.191329805,0.394718673,0.86942387,0.071059599,2.763137009,0.001595933,0.04344481,3.686260441,0.27816772,2.835774488
bin_41,0.000208081,0.149162045,3.258145602,0.0082166,5.914504484,0.005987375,0.001279578,0.000174254,0.001021313,0.05180074,2.373399066,10.07839966,0.013020274,0.027060382,0.151650475,0.005286271,0.682855162,0.008658892,0.003847724,0.002968456,3.335784264,0.009821873,0.005604048,3.48135184,0.021583996,0.007528761,0.017947802,0.384935448,0.002752581,0.004193763,0.650981124,0.003272134,0.003206941,0.000204559,4.388909039,0.002615422,0.003354833,0.014953626
bin_317,0.000213126,0.054639163,0.017061234,0.050451562,0.032176249,11.61012489,0.003245867,0.042346012,0.004635193,0.07636123,0.135484661,0.007692202,0.28127145,0.014045573,0.009901633,0.019887528,0.0323936,0.071420805,0.018164751,0.02320568,0.012475754,0.101552432,0.014762974,0.035383171,0.007054753,0.029205324,0.001774852,0.071401527,0.018837509,0.025710423,0.446919537,0.003315328,0.267436791,0,0.003277377,0.447453661,0.032864025,0.137410883
bin_245,0.006449633,0.112830419,0.027305283,0.056274576,0.02779519,0.08603172,0.002126077,0.004307357,0.002896992,0.16541409,0.326296982,0.048253574,0.019206693,0.1187027,0.07724553,0.018656615,0.158427356,0.015295514,0.011555031,0.106825089,0.885494854,0.01045168,0.012084495,0.257388404,0.021366148,0.024280793,0.00064931,69.13536016,0.004400857,0.016025054,2.532322516,0.006621656,0.014159295,0.0005916,0.060329478,0.023620014,0.009884581,0
bin_172,0,0.035610913,0.027062039,4.90192903,0.038996034,0.692012631,0.006022919,0.001687559,0.002396936,0.036472309,0.130945539,0.025870968,0.149353002,0.053632971,0.034416471,7.103575521,0.150758985,0.171815846,27.93582076,3.6024043,0.007759345,0.151016795,0.061330029,0.022524234,0.03756647,0.170554092,0.007223859,0.017166818,0.017792584,0.061321446,1.537185942,0.01628645,0.054982476,0,0.009208606,0.107341143,0.068704439,0.536792146
bin_249,0.001739556,18.3695005,8.985706873,0.02884372,8.978428235,0.014891213,0.002606552,0.004915431,0.006961136,14.61368171,7.836617908,14.44680374,0.55269695,0.119154851,1.510977632,0.021934767,5.785855389,0.031537467,0.008876292,0.010336192,1.476008716,0.030898725,0.013450615,3.871353785,0.819196386,0.030768594,0.027743844,7.029064328,0,0.033323745,2.008494323,0.001203211,0.018749159,0,7.685639387,0.050241391,0.00604948,0.009643986
bin_93,0.003518198,0.037667245,0.019727457,0.146000857,0.025224926,0.051374506,0.002694302,0.002392681,0.003063145,0.027012799,0.645430467,0.932172981,0.08664839,0.039634506,0.138341285,0.051495885,0.068494254,0.041543735,0.04106592,0.047103822,2.602762575,0.057350953,0.024024472,0.23355579,0.043643547,0.101082932,0.000908185,36.24194391,0.002903538,0.06876156,1.393333572,0.004733339,0.012237737,0,0.019203136,0.015527886,0.055828764,0.213718694
bin_333,0.000109556,0.037046332,0.020376159,0.17532792,0.032745196,0.058670307,3.074038994,0.002177013,0.006162553,0.037673001,0.135458091,0.043566906,0.190314456,0.060284114,0.547087659,0.076636199,0.118351527,0.111287833,0.059418528,0.074667504,0.01274343,0.107365577,0.061816171,0.10943838,0.063217596,0.145998156,0.004133717,0.063847841,0.012217657,0.56308528,0.726197367,16.23616347,0.027208982,0.001709744,0.009750843,0.044099965,0.071203036,0.385550993
bin_78,0,23.20383708,0.124821133,0.049790578,0.14990621,0.017028363,0.001875951,0.000881695,0.001104878,0.010477176,0.070471704,0.05069215,0.078443545,2.755794816,0.009175877,0.02955702,220.5872458,0.035597453,0.018361794,0.021616049,0.010606874,0.099217564,0.029157313,0.020060636,17.41564876,0.283252021,0.002295463,0.040342303,0.03148618,0.092806918,3.553246897,0.005045291,0.00452634,0,0.293446475,0.009740941,0.049066639,0.1321095
bin_179,0,2.080735362,0.007465925,0.047477374,0.025746076,0.007358226,3.077540223,8.840970774,0.00759528,0.033390057,0.087371111,0.030098315,0.173062788,0.042403905,1.863363048,0.021560753,0.509832039,0.019114532,0.015814414,0.027294469,0.037854391,0.093735497,0.074592051,0.062646928,0.403747583,0.120733101,0.006260882,0.285459791,0.013360767,0.017481699,2.418542643,42.78150223,0.004189534,0.001648333,0.001453116,0.012396757,0.010930674,0.010124422
bin_182,0,0.044976059,0.022950085,0.160489778,0.044737368,0.038606951,0.002070039,0.002742865,0.402410006,0.021822968,0.205903393,0.040911756,0.227449879,0.057723499,0.016219287,0.076528935,0.116248935,0.164470839,0.063128173,0.070206232,0.01747946,1.19129532,0.113304015,0.033533149,0.030690504,0.466110442,0.005640562,0.044029181,2.019173255,0.15429443,1.24312465,0.008072303,0.024420208,0,0.021035052,0.044323439,26.70079684,0.738699389
bin_399,0,2.448922797,0.183262993,0.028609853,0.458125134,0.001657448,0.060862475,0.088698374,0.002487849,3.583583118,0.606808193,0.361712718,237.6542145,0.122344354,0.017660829,0.005348028,0.505121634,0.105006077,0.006836898,0.003745883,0.119694598,0.021838795,0.018821256,0.367079975,0.009774796,0.227774559,0.008181,0.079401542,0.001790403,0.241621269,4.280560587,0.003194607,0.053835288,0,0.049553174,0.091283899,0.008610177,0.229777183
bin_263,0,3.597595595,12.66328795,0.060603995,30.74837704,0.016965466,0.000488217,0.003464396,0.002059882,0.008989043,0.072623952,0.055383491,0.093355372,0.144201525,1.795032455,0.041550112,0.78774533,0.081305854,0.033928744,0.023556717,0.013354333,0.040662973,0.014778203,0.076781956,3.327178346,0.034753633,0.221786179,0.353066352,0.017353623,0.032814346,2.04404074,0.001918284,0.005902192,0.000275581,80.31813065,0.011161869,0.024565558,0.160589761
bin_183,0,0.050793872,300.4666245,0.08273491,0.170827724,0.004526077,0.000593524,0.000631519,0.00821784,0.019340036,0.058698247,0.000734865,0.055408529,0.033546646,0.004568373,0.011134429,0.07924855,0.14287694,0.003868329,0.007905095,0.001829475,0.049333972,0.01951889,3.03597275,0.008220967,0.050998585,0.002503112,0.005405847,0.002302079,0.01042941,3.720457697,0.000988512,0.473271405,0.00242201,0.000725886,0.541045637,0.014266526,0.045732444
bin_233,0,0.024316396,0.012618661,0.098595405,0.032796249,0.026927638,0.000656337,0.00122437,0.107760254,0.005542036,0.135692401,0.016218935,0.16218608,0.029203887,0.012688476,0.05568645,0.07850689,0.105478361,0.032648006,0.046183041,0.0088206,0.162856793,0.039957318,0.020579446,0.012791121,0.145794368,0.005988582,0.015781781,0.742215996,0.091602501,0.485872358,0.004530584,0.022487947,0,0.015036038,0.028960009,10.5219029,0.327182752
bin_120,0.000216172,0.067424721,0.027570268,0.148275522,0.050804078,0.035572431,0.002933565,0.00095983,0.048773297,0.036252278,0.248030936,0.036392623,0.294576665,0.061579634,1.207974346,0.08412093,0.221962362,33.05668923,0.061155098,0.081514746,0.011377628,13.86140399,10.92385014,0.03953635,0.05727427,2.144897938,0.008247441,0.030825849,0.068583882,0.110684925,1.322510346,0.006656634,0.035089554,0.000657036,0.021131534,0.056353849,0.556574891,0.833621403
bin_385,0.000177318,2.435842391,0.24415092,0.011637832,0.437363374,0.003090236,0.001405907,0.000733245,0.017757302,1.493397537,1.303184449,10.27031418,0.029164235,0.621847885,0.047751131,0.00533163,3.164105009,0.018191479,0.002213129,0.00601808,0.977646078,0.008370119,0.002118101,6.742441624,1.13030594,0.012679986,0.00117817,1.132459935,0.003406782,0.00719208,0.640234618,0.000752826,0.011353458,0,0.043501871,0.011973699,0.007454633,0.012114834
bin_15,0,0.003307692,0.001564765,11.45254504,0.001185296,87.96985875,0,0,0.00026912,0,0,0,0,0.004742089,0.00102416,2.113745006,0,0,0.25395077,0.510566508,0.001384498,0,0.000406672,0.004710465,0,0.000850324,0.000901441,0.000459596,0.105474713,0,3.439168843,0,2.966019353,0,0,3.552034196,0,0
