Reference Contig,TCS,TC,SLS,SL,SIS,SI,RVF,RSS,RS,QNS,QN,QHS2,QHS1,QH2,PLS,PGS,PG,PFS,PF,PBS,MTF,FAS,ETS,ESF9,EPS,EP,CYS,CY,BRS2,BRS1,BRF2,BRF1,BR1,BQS,BQ,BQF,ARS
ANHKPKPM_00898,0,0.065024463,0,0,0,0.032564673,0,0,0,0,0,0.034839388,32.94071161,0,0,0,0,0,0.021282428,0,0,0,0.117104215,0,0,0,0.073491976,0,0,0.073128291,0,0,0.073606853,0,0,0,0
ANHKPKPM_00899,0,0,0,0,0,0,0,0,0,0,0,0,32.88920001,0,0,0,0,0,0,0.115991944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHKPKPM_01565,0,0,0,0,0,0,0,0,0,0,0,0,26.19263166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHKPKPM_01600,0,0.112449712,0,0,0,0,0,0,0,0,0,0,32.98752153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063645811,0,0,0,0
ANHKPKPM_01601,0,0.127596494,0,0.049014024,0,0,0,0,0,0,0,0,35.70962235,0.022210345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHKPKPM_01634,0,0,0,0,0,0,0,0,0,0,0,0,33.33081154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHKPKPM_01785,0,0.045895173,0,0,0,0,0,0,0,0,0,0,30.40604007,0,0,0,0,0,0,0,0,0,0.27551263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHKPKPM_01786,0,0.08610351,0,0.059535359,0,0.034496957,0,0,0,0,0,0,29.04758523,0,0,0,0,0.022422758,0,0.040485844,0.037360777,0,0.640939505,0,0,0,0.029194784,0,0,0.038733746,0,0,0,0,0,0,0.021927964
JGBCAODB_00046,0,0,0,0,0,0,0,0,0,1.479171594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473528371,0,0,0
JGBCAODB_00082,0,0,0,0.076061897,0.040571721,0,0.262985753,0,0.125095654,3.496583554,0.428304275,2.829098147,0,0.827205351,1.454921695,0.096014709,0,1.031296881,0.302438244,0,0,0,0,0.076740426,1.035863724,0.74450265,0,0,0,0,0,0,0,0,0,0,0
JGBCAODB_01193,0,0,0,0,0,0,0,0,0,2.023506741,0,0,0,0,0.161119106,0,0,0.171309871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089970391,0,0,0
JGBCAODB_01195,0,0.074191445,0,0,0,0,0,0,0,4.944659328,0.534933076,0,0,0,0.999423027,0,0,0.386413242,0.194262159,0,0,0,0,0,0,0.456472233,0,0,0,0,0,0,0,0,0,0,0
JGBCAODB_01196,0,1.03216132,0,0,0,0,0.054834547,0,0,3.057367228,0.119072969,0,0,0,1.162888947,0.200198033,0.076982615,0.91389157,0.405390174,0,0,0,0,0,0,0,0,0,0.177479255,0,0.194845969,0,0.327150122,0,0,0,0
JGBCAODB_01495,0,0,0,0,0,0,0.370909152,0,0,3.287668184,0.134237923,0,0,0,0.854995257,0.067708486,0,1.212098143,0.152340018,0,0,0.061180812,0.055882279,0,0,0.334100353,0,0.16524651,0.066694248,0,0.439322515,0,0.105375848,0,0,0,0
JGBCAODB_01520,0.085766668,0.431364469,0,0,0,0,0.071614517,0,0,3.102218895,0.194388249,0.577800783,0,0.028157377,0.660324206,0.026146082,0,3.018985428,0.352962665,0,0,0,0,0,0.101548608,0.221168696,0,0.319055193,0.154526565,0,0.954266119,0,0.244149506,0,0,0,0
JGBCAODB_01521,0.072663427,0.411144259,0,0,0,0.04575638,0.121346821,0,0,2.888493418,0.131752035,0,0,0,0.335664805,0.022151542,0.085179838,0.832756316,0.20932647,0,0,0,0.109694844,0,0.114712316,0.046844758,0,0.756869818,0.06545917,0,0,0,0,0,0,0,0
JGBCAODB_02382,0,0,0,0,0,0,0,0,0,2.5130772,0,0,0,0,0.329936736,0,0,0,0,0,0,0,0,0,0,0.276272159,0,0,0,0,0,0,0,0,0,0,0
JGBCAODB_02421,0,0.650601905,0,0.249917661,0.333267711,0,0,0,0.102757145,2.717774621,0,0,0,0.056624176,0.929533305,0.105158967,0,0.847136724,0.212941212,0,0,0,0,0,0.748781492,0.222383908,0,0,0,0,0,0,0,0,0,0,0
JGBCAODB_02478,0,0,0,0,0,0,0,0,0,2.660008861,0.040082309,0,0,0,0.680784956,0.080868727,0,0.072384452,0,0,0,0,0,0,0,0.057005453,0,0,0,0,0,0,0,0,0,0,0
JGBCAODB_02479,0,0,0,0,0,0,0,0,0,1.192301952,0,0,0,0,0.54926968,0,0,0,0,0,0,0,0,0,0,0.153310119,0,0,0,0,0,0,0,0,0,0,0
JGBCAODB_02482,0,0,0,0,0,0,0,0,0,0.599557553,0,0,0.054055182,0,0,0,0,0,0.344491561,0,0,0,0.947763449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCKKNFFP_00232,0.34400658,0.486614575,0,0,0.033235465,0.16246649,0.287242887,0,0,2.001947308,0.311873311,1.622274636,0,0.564690411,0.198639994,0.05243543,0.033605196,18.09313841,0.920217185,0,0.058651302,0,0.194745914,0.188592225,0.237595921,0.221774637,0,0,0,0,0.191376109,0,0,0,0,0,0
GCKKNFFP_00233,0.363317135,0.182730782,0,0,0,0,0.182020232,0,0,1.769527499,0.065876018,0,0,0,0.279720671,0.310121583,0.085179838,16.53616114,0.837305878,0,0,0,0,0.159342968,0,0.046844758,0,0.05406213,0.032729585,0,0.485085277,0,0,0,0,0,0
GCKKNFFP_00335,0,0.065783081,0,0,0,0,0,0,0,1.124170411,0.284584396,0,0,0,0.161119106,0.19138932,0.081772644,18.84408579,0.645921678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCKKNFFP_00552,0,0.041459925,0,0,0,0,0.110129888,0,0,6.447447948,1.733812498,0,0,0,1.320093518,0,0,13.01019292,1.791211375,0,0,0,0,0,0,0.042514571,0,0,0.029704161,0,0.048916162,0,0,0,0,0,0
GCKKNFFP_00553,0,0,0,0,0,0,0,0,0,0.249815647,0,0,0,0,0,0,0,14.18065042,1.004767054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCKKNFFP_00555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64153031,1.066283404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCKKNFFP_00916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.90153723,0.456712297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCKKNFFP_00917,0,0,0,0.047183625,0,0,0,0,0,0,0,0.307121495,0,0,0.300844804,0,0,16.31353334,1.232879551,0,0,0,0,0,0,0.125956031,0,0,0,0,0,0,0,0,0,0,0
GCKKNFFP_01717,0,0.046544633,0,0,0,0,0,0,0,0.318161437,0.100678442,0,0,0,0.113999368,0,0,11.75735198,0.304680037,0,0,0,0,0,0,0,0,0,0.133388497,0,0,0,0,0,0,0,0
HECAELDF_00507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336539466,0.662520486,0,0.143018838,0,0,0,0,0
HECAELDF_00691,0,0,0.501813632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.051430082,0,0,0,0,0,0,0.865664122,0.339710759,0.118796394,0,0.113977958,0,0,0,0
HECAELDF_01217,0.053613323,0.016853052,0.545952662,0.038842881,0,0,0,0,0,0,0,0,0,0,0.041277312,0,0,0,0,0,0.054844728,2.724766613,0.101170308,0,0,0,0,0.039888711,1.642125167,1.781619991,0.676053947,0.196391368,0.45785851,0,0,0,0
HECAELDF_01384,0,0,1.214265085,0.436755966,0,0,0,0,0,0,0,0,0,0,0.066304159,0,0,0,0.017720759,0,0,2.935671881,0.065004352,0,0.033988834,0.277598569,0,0,1.72618255,0.974241373,0.191638628,0,0.245154236,0,0,0,0
HECAELDF_01465,0,0,0,0,0.081965842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36620924,0,0,0.083708987,0,0,0,1.241955058,0.599849629,0,0,0,0,0,0,0
CDCJHDNJ_00007,0.025092406,0.015775319,0,0.036358924,5.023045034,0.916444334,0.209519691,0.239161299,0.104646365,0,0.034122829,0.321185183,0,0.354229256,0.096594188,0,0,0.32865203,0.47501834,0,0,0.010367971,0.018940117,1.24723129,4.664417344,25.33256694,0.080233146,0,0.033906908,0,0.037224769,0.045958092,0.035714916,0.086302533,0,0,0
CDCJHDNJ_00008,0,0.076491955,0,0,5.548261515,0.881076344,0.304778063,0.223010425,0,0,0,0.573769615,0.007856858,2.456567441,0.093673899,0,0,0.547793192,0.475678755,0,0,0,0,0.400210245,3.793509618,23.25678846,0,0,0.027401513,0,0.135372635,0,0,0,0,0,0
CDCJHDNJ_00116,0,0,0,0,6.227218263,2.767345872,0,0,0,0,0,5.639335641,0,0.68704,0,0,0,0,0,0,0,0,0,4.589077482,3.881864778,25.09380022,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_00117,0,0,0,0,2.695765482,0,0,0,0,0,0,1.40983391,0,0,1.074127375,0,0,0,0,0,0,0,0,0,2.20247647,9.443903309,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_00325,0,0,0,0,8.271098637,5.790261926,0.176504467,0.038745245,0.125938049,0,0,0,0,0.03469899,0,0.048330636,0.041299315,0.043260068,0.130489228,0,0,0,0,5.871546946,3.566510193,25.79016885,0,0,0,0,0.03919881,0,0,0,0,0,0
CDCJHDNJ_00984,0,0,0,0,6.026340254,5.483680761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25523389,2.437821738,21.3467031,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_00986,0,0,0,0,3.277311664,3.507005138,0,0,0,0,0,0,0,0,0,0,0,0.103614841,0,0,0,0,0,2.683129979,2.14808063,19.91053347,0,0,0,0.178987389,0,0,0.090079354,0,0,0,0
CDCJHDNJ_00987,0,0,0,0,5.582381617,7.959180606,0.231954986,0,0,0,0.188883449,1.31002266,0.071754667,0.2736,0,0,0,0.568506208,0.171483631,0,0,0,0,5.279469669,4.659553373,18.53560036,0,0.310020001,0,0,0.206053923,0,0,0,0,0,0
CDCJHDNJ_01035,0,0,0,0,6.836683593,5.366232791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.913759641,3.320744162,20.932363,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01219,0,0,0,0,7.825208135,7.199003812,0,0.07103295,0,0,0,12.53185698,0,1.176874074,0.447553073,0,0,0,0,0,0,0,0,8.356653439,4.550255207,18.17576629,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01220,0,0,0,0,3.369706852,1.464204165,0,0.852395401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124572908,0.688273897,14.61556464,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01221,0,0,0,0,9.157673916,4.74789733,0.12848487,0.451268153,0,0,0,0,0,0.101035294,0,0,0,0,0,0,0,0,0,8.435804194,3.522342884,19.54253101,0.054668664,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01222,0.129713225,0.285422461,0,0.234943255,7.819947802,7.187911356,0.379083458,0.095101966,0.077280167,0.023226661,0.146996072,2.228353184,0.00837632,0.915580165,0.149800822,0.118629744,0,0.424735217,0.50712859,0,0.088461675,0.053596414,0.048954724,8.011922463,4.479468544,25.67247623,0.069126492,0,0,0,0.336753415,0.237576747,0,0,0,0,0.15576103
CDCJHDNJ_01410,0,0,0,0.216595306,4.332480239,6.777173565,0,0.109593694,0,0,0,4.833716263,0.077221689,2.061119999,0,0.091137771,0,0.36709258,0.615163503,0,0,0,0,5.463187478,3.067735083,9.540269669,0,0,0.134658863,0,0,0,0,0,0,0,0
CDCJHDNJ_01518,0,0,0,0.102907272,0.329346914,0.178884672,0,0,0,0,0,0.095690084,0.009172259,0,0,0.238154131,0,0.058136834,0.116908901,0,0,0,0,0,4.232417312,19.00074276,0,0,0,0,0,0.130075957,0,0.549592884,0,0,0
CDCJHDNJ_01565,0,0,0,0,5.032095566,1.757044998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.804436239,2.615440808,13.71614528,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01566,0,0,0,0,8.331929968,4.713069991,0,0.327611044,0,0,0,0,0.01442754,0,0,0,0,0,0,0,0,0,0,5.879245172,3.218476514,25.42220032,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01752,0,0,0,0,3.591109974,2.069443793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.058931347,2.549346636,17.75297966,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01753,0,0,0,0,1.427169961,0.166107195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964091908,2.082173133,16.66571172,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01806,0,0,0,0,9.011558896,5.459389816,0,0,0.178112384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.337297475,2.713765651,10.98576507,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01807,0,0,0,0,10.26464549,6.335498792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.207205019,2.938400098,14.52908201,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01898,0,0,0,0,7.165255779,4.507254855,0.072008004,0.126454263,0,0,0,0.058097551,0,0.056624176,0,0,0,0.282378908,0.141960808,0,0,0,0.19528093,5.547236516,2.688806268,21.3488552,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01987,0,0,0,0,2.736610413,4.925050374,0.353008935,0,0,0,0.095819662,0.142407466,0,0.06939798,0,0,0,0.086520137,0.043496409,0,0,0,0,4.6354318,3.754221256,19.96438434,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_01992,0,0,0,0.15720627,4.919461432,7.287283403,0.362362858,0,0.129275117,0,0.098358662,1.071993526,0,0.213710599,0,0.154346226,0,0.592084807,1.339468917,0,0,0,0,7.190259649,6.194465072,28.21047483,0,0,0,0,0.268249923,0,0,0,0,0,0
CDCJHDNJ_02035,0,0,0,0,7.543931215,5.682942416,0,0.071920862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.170433565,2.593932249,14.35557624,0,0,0,0,0,0,0,0,0,0,0
CDCJHDNJ_02179,0,0.037590332,0,0,5.383828776,5.082880173,0,0,0,0,0,0.241685813,0,0.058889143,0.04603403,0,0,0.293674064,0.172245781,0,0,0,0,5.550598478,3.870065797,23.28211265,0,0.04448541,0,0,0.044350654,0,0,0,0,0,0
CDCJHDNJ_02273,0,0,0,0,3.047387066,2.3872894,0,0.222364018,0,0.054307749,0,0,3.486167557,0,0,0,0,0,0.124815783,0,0,0,0,2.106098361,2.693245683,13.49129044,0,0,0,0,0,0,0,0,0,0,0
GIJMGMPA_00034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.302026792,0.164367124,0.043042681,0.021638917,0,0,0,0,0,0,0.033897715,0,0,0,0,0,0,0,0.723380025,0,0,0
GIJMGMPA_00035,0,0,0,0,0.100811175,0,0,0,0,0.031140455,0.039416121,0,0,0,0,3.923215975,0.067955106,0,0.143140538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448605826,0,0,0
GIJMGMPA_00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24963116,0.20443161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112462988,0,0,0
GIJMGMPA_00975,0.057073819,0.179408404,0,0.124050039,0.044112526,0.035939557,0.095312412,0,0.170016367,0.20439462,0.62091141,0.076900031,0,0,0.131824723,3.705993194,0.423730974,0.093441748,0.610689586,0,0.155692548,0,0.172320627,0.375469976,0.067575983,0.257560999,0.28387946,0.29724342,0,0,0.127004145,0.052266884,0.243705598,0.883345653,0,0,1.27931726
GIJMGMPA_00976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.392366498,0.287481952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.159774566,0,0,0
GIJMGMPA_00977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736112769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIJMGMPA_00978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645510854,0.208603684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.478776067,0,0,0
GIJMGMPA_01300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.299249853,0.16831419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851877679,0,0,0
GIJMGMPA_01303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708784854,0.16224731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIJMGMPA_01474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2145493,0.19016894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976422843,0,0,0
GIJMGMPA_01565,0,0,0,0.156305891,0,0,0,0,0,0,0,0,0,0,0,3.288476286,0.084301695,0,0.17757297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18550596,0,0,0
GIJMGMPA_02655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1363346,0.085975911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIJMGMPA_02656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68382098,0.289460687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398099073,0,0,0
GIJMGMPA_02740,0,0.015762719,0,0.018164942,0.009689253,0,0.020935234,0,0,0.035915988,0.034095575,0,0.00971439,0,0,2.591093428,0.274317177,0.020524346,0.041272951,0,0,0.02071938,0.056774967,0.036653973,0.05937187,0.016163687,0.115799757,0,0.011293275,0,0,0,0.035686389,0.388051205,0,0,0.160571541
GIJMGMPA_02741,0.06203676,0.156007308,0,0.134836999,0.047948398,0.117194207,0.103600448,0.045483549,0.03696008,0.044433613,0.168725927,0,0,0,0,3.196125994,0.242409024,0.050783559,0.434018519,0.045846618,0,0.076899202,0.140478772,0.045346615,0.048968103,0,0.176322646,0,0.05588609,0,0,0,0,0.960158318,0,0,0
GIJMGMPA_03002,0,0,0,0,0,0,0,0,0,0,0,0.117486159,0,0,0,3.030330898,0.13628774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749753255,0,0,0
GIJMGMPA_03003,0,0,0,0,0,0,0.119958414,0,0,0,0,0,0,0,0,3.963554565,0.50523144,0,0.088684899,0,0,0,0,0.052506607,0,0,0,0,0,0,0,0,0,0.494116561,0,0,0
PLEJHPLF_00451,0,0,0,0,29.09440754,0.431470804,0,2.731619094,3.087200325,0,0,7.299208307,0.309729558,0.970104229,0.131884671,0,0,0,0,0,0,0.035389719,0,0.594764476,5.695865564,8.282511185,0,0,0,0,0,0,0,0,0,0,0
PLEJHPLF_00677,0,0,0,0,18.62729755,0.81011296,0,1.634922326,3.679042685,0,0,6.240248455,0.254768277,1.23892459,0,0,0,0,0,0,0,0,0,0.250769261,4.63738642,6.911521742,0,0,0,0,0,0,0,0.147492444,0,0,0
PLEJHPLF_00678,0,0,0,0,10.9756166,0.313758035,0,0.730624629,0.296853973,0,0,2.685397924,0,0.327161905,0,0,0,0,0,0,0,0,0,0,1.573197479,3.854654412,0,0,0,0,0,0,0,0,0,0,0
PLEJHPLF_00679,0,0,0,0,25.55034638,0.316901903,0,2.167714956,3.747855775,0,0,6.484105859,0.259984845,1.07393026,0.242162985,0,0,0,0,0,0,0,0,0.367861922,4.419297727,6.894346819,0,0,0,0,0,0,0,0.216361661,0,0,0
PLEJHPLF_00753,0,0,0,0,0,0,0,0,0,0,0,6.039423642,0.372542473,0.789167567,0.283047079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEJHPLF_01440,0,0,0,0,27.89231803,0.240471487,0,3.359806688,3.776762595,0.054704156,0,7.820976436,0.335378869,0.977903649,0.235210374,0,0,0,0,0,0,0,0,0.279140966,3.677492646,7.68117266,0,0,0,0,0,0,0,0,0,0,0
PLEJHPLF_01441,0,0,0,0,27.35409092,0.609059716,0,2.772075798,3.981335642,0,0,7.463826583,0.249834876,1.327892436,0,0,0,0,0,0,0,0,0,0.257091175,5.031918406,7.312506163,0,0,0,0,0,0,0,0,0,0,0
FOMJENLB_00420,0,0,0,0,14.89583234,0.337893269,0,5.573354542,13.21380763,0,0,0,0,0,0,0,0,0.073209347,0.036804654,0,0,0,0,2.680230438,6.388593607,1.671997533,0,0,0,0,0,0,0,2.230035322,0,0,0
FOMJENLB_00421,0,0,0,0,14.1786896,0.633549879,0,5.704492296,14.66572803,1.27309897,0.425660422,0.587430796,0,0.044041026,0.516407392,0,0,0.05490701,0.055206981,0,0,0,0,1.961144223,6.35329751,1.210756834,0,0,0,0,0,0,0,0.519059946,0,0,0
FOMJENLB_01154,0,0,0,0,10.59834138,0.253962607,0,5.174605911,8.89036332,0,0.060938843,0,0,0,0,0,0,0,0,0,0,0,0,1.916210083,4.960877809,1.603354646,0,0,0,0,0,0,0,0.462374598,0,0,0
FOMJENLB_01817,0,0,0,0,15.17006554,0.665827578,0,6.201849483,8.071303295,0.071000237,0,2.893869605,0,1.063103999,0,0.020146244,0,0,0.108786809,0,0,0,0,3.043282961,6.703063257,1.405934478,0,0,0,0,0,0,0,0.113646809,0,0,0
FOMJENLB_01818,0,0,0,0,11.86285749,0.764460186,0,4.577504582,5.579542636,0.062108863,0,3.388274867,0,1.081803314,0,0,0,0,0,0,0,0,0,0.760620577,5.270428846,1.900706664,0,0,0,0,0,0,0,0.298244389,0,0,0
FOMJENLB_01865,0,0.02603552,0,0.060006615,15.66780321,0.104310059,0,6.588634105,9.104174561,0.014830744,0,5.886707554,0,1.645089181,0.063767456,0.050498501,0,0,0.153385095,0,0,0.034222512,0.156293445,2.209780054,6.243497777,0.800934129,0,0,0,0,0,0,0,0.997033352,0,0,0
FOMJENLB_03234,0,0,0,0,10.63293455,0.047861395,0,6.241268017,10.55089461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666735163,6.179466367,1.028996729,0,0,0,0,0,0,0,0.392122768,0,0,0
EAMKPEAK_01148,0,0,0,0,0.584623839,0,0,0.369713668,1.577260268,0,0,0,0,0,0,0,0,0,0,0,0,0.052089687,0,0,0.348283177,0.162545668,0,0,0,0,0,0,0,0,0,0,0
EAMKPEAK_01149,0,0,0,0,0.763486028,0,0,0.321883578,0.261563641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259907625,0.283034065,0,0,0,0,0,0,0,0,0,0,0
EAMKPEAK_01483,0,0,0,0,1.092359946,0.093681309,0,0.872594344,0.93065831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645868396,0.047954824,0,0,0,0,0,0,0,0,0,0,0
EAMKPEAK_01983,0,0,0,0,0.457771497,0,0,0,0.117621386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779178,0,0,0,0,0,0,0,0,0,0,0,0
GNDHPCIM_00113,0,0,0,0,0,0,0,0,0,0,0,0.099988221,0,0,0,4.026867486,0.231979132,0.121496362,0.213780224,0,0,0,0,0,0,0.047841455,0,0,0,0,0,0,0,0.382852726,0,0,0
GNDHPCIM_00195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.848006996,0.227146234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166611834,0,0,0
GNDHPCIM_00198,0,0,0,0,0.222947091,0.192325196,0.11334449,0,0,0,0,0.342932573,0,0.077988324,0,5.286483376,0.212166861,0.083339937,0.069829371,0,0,0,0,0.223252418,0.174114694,1.093888414,0,0,0,0,0.100687971,0,0,0.52523255,0,0,0
GNDHPCIM_00222,0,0,0,0,0.027951485,0.091091043,0.301969048,0,0.086183412,0,0,0.048726978,0,0,0.055686327,4.233496476,0.508723823,0,0.059531952,0,0,0,0,0.475826006,0,0.326402188,0,0,0,0,0,0,0,0.746298171,0,0,0
GNDHPCIM_00223,0,0,0,0,0.03388532,0.276072014,0.146429684,0,0,0,0,0.059071253,0,0,0,3.742249271,0.137049124,0,0,0,0,0,0,0.064093261,0.10381785,0.226111013,0,0,0,0,0,0,0,0.150788364,0,0,0
GNDHPCIM_00255,0.065125727,0.040943827,0,0,0,0.492118412,0,0.04774829,0,0.09329215,0.118084812,0.131623498,0,0.021380913,0.050140801,4.566342694,0.432614611,0.0533122,0.187612106,0,0.088828736,0,0,0.333231767,0.334141269,0.33588275,0,0,0,0,0.096614495,0,0,1.231959705,0,0,0
GNDHPCIM_00256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081095791,0.120253888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNDHPCIM_00257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391922326,0.223016302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98149517,0,0,0
GNDHPCIM_00258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.913483108,0.622448485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725134491,0,0,0
GNDHPCIM_00510,0,0,0,0,0.100255741,0.054453874,0.072206373,0,0,0,0,0.116515199,0.011168426,0,0,5.483330376,0.135161395,0.070789203,0.071175942,0,0,0.035730943,0.065272965,0,0.034129284,0.222996536,0,0,0,0,0.384861046,0,0,0,0,0,0
GNDHPCIM_00514,0,0.033279805,0,0.076703228,0,0.066666969,0.176802114,0,0.189225636,0.056872028,0.023995312,0.071323807,0.013673318,0.069515008,0,6.05151728,0.35163616,0.389997176,0.283203434,0.234722315,0,0.021872398,0,0.077387479,0.146243695,0.409516405,0.018806758,0,0.023843475,0,0,0,0,0.910324356,0,0,0
GNDHPCIM_00580,0,0,0,0.14009758,0.124547687,0,0.21528471,0,0,0,0,0.911904891,0.258066322,0.126968378,0.099252016,5.305453425,0.302239753,0.158294542,0.132632788,0,0,0,0,0,0.432467787,1.953051286,0,0,0,0,0,0,0,0.277116193,0,0,0
GNDHPCIM_00581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045802667,0,5.401431916,0.109030192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23893406,0,0,0
GNDHPCIM_00610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.644463951,0.119862182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527513691,0,0,0
GNDHPCIM_00612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.034538334,0.295563774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093510415,0,0,0,0,0,0
GNDHPCIM_00613,0,0.040943827,0,0.047183625,0.05033587,0.082019735,0.054379488,0,0,0.09329215,0.118084812,0,0,0,0,5.638440544,0.229031265,0,0.107206917,0,0.088828736,0,0,0.142813615,0.025703175,0.125956031,0,0,0,0,0.096614495,0,0,0.223992674,0,0,0
GNDHPCIM_00800,0,0.046326114,0,0,0,0,0,0,0,0,0,0,0,0,0.226928319,4.312998757,0.172759107,0,0,0,0,0,0,0,0,0.190018175,0,0,0,0,0,0,0,1.2671886,0,0,0
GNDHPCIM_00921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.014037749,0.226383998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996316406,0,0,0
